1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.12821e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.12821e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.12821e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.12821e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.12821e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.12821e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.12821e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.12821e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.12821e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.12821e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.12821e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.12821e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.12821e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.12821e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-06, -12.1779, -8.21157e-08
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.12821e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.12821e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.12821e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.12821e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.12821e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.12821e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.12821e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.12821e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.12821e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.12821e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.12821e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.12821e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
1e-09, 1.95, 5.1282e-10
